1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
39345,2019,10,B,5125694,001HO08784,3114804,2016/4/2 00:00,1,443,,2018/8/6 00:00,2019/10/23 00:00,42,2019/10/24 00:00,2019/7/5 00:00,029HO18438,4,,2018/9/27 00:00,203HO01513
39346,2019,10,B,5125697,007HO11207,111318,2016/4/24 00:00,2,188,,2019/4/18 00:00,2019/10/23 00:00,42,2019/10/24 00:00,2019/7/18 00:00,203HO03005,1,2018/5/5 00:00,2019/7/18 00:00,203HO03005
39347,2019,10,B,5125701,007HO11207,2111036,2016/5/8 00:00,2,59,,2019/8/25 00:00,2019/10/23 00:00,41,2019/10/24 00:00,,,0,2018/9/12 00:00,,
39348,2019,10,B,5125702,007HO11207,2111090,2016/5/10 00:00,2,96,,2019/7/19 00:00,2019/10/23 00:00,41,2019/10/24 00:00,2019/8/30 00:00,203HO03005,1,2018/8/13 00:00,2019/8/30 00:00,203HO03005
39349,2019,10,B,5125704,007HO11207,2115735,2016/5/20 00:00,2,116,,2019/6/29 00:00,2019/10/23 00:00,41,2019/10/24 00:00,2019/10/18 00:00,007HO14732,2,2018/4/30 00:00,2019/8/22 00:00,203HO01513
39350,2019,10,B,5125708,5H53812,3114843,2016/5/26 00:00,2,103,,2019/7/12 00:00,2019/10/23 00:00,41,2019/10/24 00:00,2019/10/17 00:00,007HO14732,1,2018/4/16 00:00,2019/10/17 00:00,007HO14732
39351,2019,10,B,5125711,005HO54242,3114844,2016/6/2 00:00,2,87,,2019/7/28 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/9/18 00:00,203HO03005,1,2018/7/8 00:00,2019/9/18 00:00,203HO03005
39352,2019,10,B,5125717,007HO11207,10826687,2016/6/11 00:00,2,98,,2019/7/17 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/10/13 00:00,007HO14732,1,2018/6/14 00:00,2019/10/13 00:00,007HO14732
39353,2019,10,B,5125721,007HO11207,98116513,2016/6/18 00:00,1,409,,2018/9/9 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/7/9 00:00,029HO18438,3,,2018/11/15 00:00,029HO17944
39354,2019,10,B,5125723,007HO11207,2111044,2016/6/30 00:00,2,160,,2019/5/16 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/10/2 00:00,203HO01513,2,2018/6/15 00:00,2019/7/21 00:00,203HO01513
39355,2019,10,B,5125726,029HO13706,116691,2016/6/28 00:00,1,260,,2019/2/5 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/4/27 00:00,151HO00756,1,,2019/4/27 00:00,151HO00756
39356,2019,10,B,5125728,007HO11207,2111083,2016/7/7 00:00,2,79,,2019/8/5 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/10/6 00:00,203HO03005,1,2018/8/28 00:00,2019/10/6 00:00,203HO03005
39357,2019,10,B,5125735,005HO54241,3114876,2016/7/20 00:00,2,86,,2019/7/29 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/10/11 00:00,007HO14732,1,2018/8/17 00:00,2019/10/11 00:00,007HO14732
39358,2019,10,B,5125737,029HO13094,1112021,2016/7/25 00:00,2,30,,2019/9/23 00:00,2019/10/23 00:00,39,2019/10/24 00:00,,,0,2018/10/21 00:00,,
39359,2019,10,B,5125740,005HO53812,3114841,2016/7/28 00:00,2,79,,2019/8/5 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/10/8 00:00,203HO03005,1,2018/7/11 00:00,2019/10/8 00:00,203HO03005
39360,2019,10,B,5125745,005HO54241,10826021,2016/8/8 00:00,1,369,,2018/10/19 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/6/26 00:00,029HO18438,6,,2019/1/14 00:00,203HO01513
39361,2019,10,B,5125747,005HO54241,3114866,2016/8/13 00:00,2,56,,2019/8/28 00:00,2019/10/23 00:00,38,2019/10/24 00:00,,,0,2018/7/22 00:00,,
39362,2019,10,B,5125749,005HO53812,3114863,2016/8/13 00:00,2,111,,2019/7/4 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/9/12 00:00,203HO01513,1,2018/7/11 00:00,2019/9/12 00:00,203HO01513
39363,2019,10,B,5125754,007HO11585,3114815,2016/8/24 00:00,2,76,,2019/8/8 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/10/10 00:00,007HO14732,1,2018/8/14 00:00,2019/10/10 00:00,007HO14732
39364,2019,10,B,5125755,005HO53812,2112195,2016/8/24 00:00,1,367,,2018/10/21 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/10/10 00:00,007HO14732,2,,2019/3/1 00:00,203HO01513
39365,2019,10,B,5125757,005HO53812,2111052,2016/8/25 00:00,1,445,,2018/8/4 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/7/10 00:00,203HO01513,4,,2018/11/28 00:00,203HO01513
39366,2019,10,B,5125760,005HO54241,3114884,2016/8/17 00:00,1,398,,2018/9/20 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/8/20 00:00,203HO03005,4,,2018/11/12 00:00,203HO01513
39367,2019,10,B,5125763,005HO53812,2111033,2016/8/29 00:00,1,402,,2018/9/16 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/8/19 00:00,203HO03005,4,,2018/11/14 00:00,151HO00718
39368,2019,10,B,5125764,005HO54241,3114851,2016/9/3 00:00,1,435,,2018/8/14 00:00,2019/10/23 00:00,37,2019/10/24 00:00,2019/10/14 00:00,007HO14732,6,,2018/10/8 00:00,203HO01513
39369,2019,10,B,5125767,007HO12175,10826022,2016/9/6 00:00,1,374,,2018/10/14 00:00,2019/10/23 00:00,37,2019/10/24 00:00,2019/7/17 00:00,203HO03005,4,,2019/3/20 00:00,151HO00718
39370,2019,10,B,5125777,007HO12175,1112069,2016/10/7 00:00,1,407,,2018/9/11 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/6/28 00:00,029HO18438,2,,2018/11/13 00:00,151HO00718
39371,2019,10,B,5125778,007HO12175,111324,2016/10/18 00:00,1,189,,2019/4/17 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/8/17 00:00,203HO03005,1,,2019/8/17 00:00,203HO03005
39372,2019,10,B,5125779,005HO54241,3114861,2016/10/11 00:00,1,61,,2019/8/23 00:00,2019/10/23 00:00,36,2019/10/24 00:00,,,0,,,
39373,2019,10,B,5125780,007HO11585,1112041,2016/10/11 00:00,1,385,,2018/10/3 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/6/10 00:00,029HO17944,4,,2018/12/1 00:00,601HO11670
39374,2019,10,B,5125781,001HO08784,3114895,2016/10/11 00:00,1,81,,2019/8/3 00:00,2019/10/23 00:00,36,2019/10/24 00:00,,,0,,,
39375,2019,10,B,4126623,外購,外購,2016/1/13 00:00,2,30,,2019/9/23 00:00,2019/10/23 00:00,45,2019/10/24 00:00,,,0,2017/11/28 00:00,,
39376,2019,10,B,4126624,外購,外購,2016/1/19 00:00,2,190,,2019/4/16 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/7/5 00:00,029HO18438,1,2017/11/24 00:00,2019/7/5 00:00,029HO18438
39377,2019,10,B,4126626,外購,外購,2016/3/7 00:00,2,210,,2019/3/27 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/9/13 00:00,203HO01513,3,2018/1/13 00:00,2019/5/25 00:00,029HO17944
39378,2019,10,B,4126630,外購,,2016/5/9 00:00,2,279,,2019/1/17 00:00,2019/10/23 00:00,41,2019/10/24 00:00,2019/4/10 00:00,523HO01513,2,2018/2/8 00:00,2019/3/18 00:00,614HO07811
39379,2019,10,B,4126633,外購,外購,2016/6/3 00:00,2,163,,2019/5/13 00:00,2019/10/23 00:00,40,2019/10/24 00:00,2019/7/20 00:00,203HO01513,1,2018/6/17 00:00,2019/7/20 00:00,203HO01513
39380,2019,10,B,4126636,外購,外購,2016/7/8 00:00,2,166,,2019/5/10 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/9/7 00:00,203HO03005,2,2018/6/18 00:00,2019/8/14 00:00,203HO03005
39381,2019,10,B,4126638,外購,外購,2016/7/17 00:00,2,148,,2019/5/28 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/9/7 00:00,203HO03005,2,2018/5/22 00:00,2019/8/13 00:00,203HO01513
39382,2019,10,B,4126639,外購,外購,2016/7/17 00:00,1,448,,2018/8/1 00:00,2019/10/23 00:00,39,2019/10/24 00:00,2019/9/24 00:00,203HO03005,8,,2018/12/1 00:00,601HO11670
39383,2019,10,B,4126640,外購,外購,2016/7/23 00:00,2,60,,2019/8/24 00:00,2019/10/23 00:00,39,2019/10/24 00:00,,,0,2018/7/18 00:00,,
39384,2019,10,B,4126643,外購,外購,2016/9/1 00:00,1,260,,2019/2/5 00:00,2019/10/23 00:00,37,2019/10/24 00:00,2019/5/13 00:00,001HO12927,1,,2019/5/13 00:00,001HO12927
39385,2019,10,B,4126644,外購,外購,2016/8/22 00:00,2,57,,2019/8/27 00:00,2019/10/23 00:00,38,2019/10/24 00:00,,,0,2018/8/1 00:00,,
39386,2019,10,B,4126652,外購,外購,2016/10/10 00:00,2,44,,2019/9/9 00:00,2019/10/23 00:00,36,2019/10/24 00:00,,,0,2018/9/13 00:00,,
39387,2019,10,B,4126658,外購,外購,2016/10/26 00:00,2,72,,2019/8/12 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/10/13 00:00,203HO01513,1,2018/9/8 00:00,2019/10/13 00:00,203HO01513
39388,2019,10,B,4125742,005HO53812,1112026,2016/8/5 00:00,1,272,,2019/1/24 00:00,2019/10/23 00:00,38,2019/10/24 00:00,2019/4/29 00:00,523HO01513,2,,2019/4/9 00:00,523HO01513
39389,2019,10,B,4127116,005HO53812,3114839,2017/5/11 00:00,1,133,,2019/6/12 00:00,2019/10/23 00:00,29,2019/10/24 00:00,2019/10/11 00:00,007HO14732,3,,2019/8/6 00:00,203HO01513
39390,2019,10,B,4127120,007HO11283,3116745,2017/5/21 00:00,1,84,,2019/7/31 00:00,2019/10/23 00:00,29,2019/10/24 00:00,2019/9/19 00:00,203HO01513,1,,2019/9/19 00:00,203HO01513
39391,2019,10,B,4127121,外購,外購,2017/5/29 00:00,1,70,,2019/8/14 00:00,2019/10/23 00:00,29,2019/10/24 00:00,2019/10/1 00:00,203HO03005,1,,2019/10/1 00:00,203HO03005
39392,2019,10,B,4127124,007HO11283,2111117,2017/6/1 00:00,1,126,,2019/6/19 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/8/13 00:00,203HO03005,2,2019/3/15 00:00,2019/8/12 00:00,203HO03005
39393,2019,10,B,4127125,011HO11201,4111759,2017/6/2 00:00,1,133,,2019/6/12 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/9/19 00:00,203HO01513,2,,2019/8/12 00:00,203HO03005
39394,2019,10,B,4127128,011HO11201,3116746,2017/6/7 00:00,1,81,,2019/8/3 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/10/6 00:00,203HO03005,1,,2019/10/6 00:00,203HO03005
39395,2019,10,B,4127129,007HO11123,3114846,2017/6/10 00:00,1,83,,2019/8/1 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/9/24 00:00,203HO03005,1,,2019/9/24 00:00,203HO03005
39396,2019,10,B,4127131,005HO54423,4111711,2017/6/11 00:00,1,68,,2019/8/16 00:00,2019/10/23 00:00,28,2019/10/24 00:00,,,0,,,
39397,2019,10,B,4127137,511HO11100,4111789,2017/6/22 00:00,1,83,,2019/8/1 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/10/16 00:00,203HO03005,1,,2019/10/16 00:00,203HO03005
39398,2019,10,B,4127138,007HO11621,4111757,2017/6/26 00:00,1,82,,2019/8/2 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/10/11 00:00,007HO14732,1,,2019/10/11 00:00,007HO14732
39399,2019,10,B,4127140,029HO16473,2111100,2017/6/28 00:00,1,131,,2019/6/14 00:00,2019/10/23 00:00,28,2019/10/24 00:00,2019/10/18 00:00,007HO14732,1,,2019/10/18 00:00,007HO14732
39400,2019,10,B,4127141,511HO11151,3117526,2017/7/1 00:00,1,129,,2019/6/16 00:00,2019/10/23 00:00,27,2019/10/24 00:00,2019/8/28 00:00,203HO03005,1,,2019/8/28 00:00,203HO03005
39401,2019,10,B,4127145,029HO16473,116607,2017/7/8 00:00,1,51,,2019/9/2 00:00,2019/10/23 00:00,27,2019/10/24 00:00,,,0,,,
39402,2019,10,B,4127146,007HO11123,3114840,2017/7/9 00:00,1,76,,2019/8/8 00:00,2019/10/23 00:00,27,2019/10/24 00:00,,,0,,,
39403,2019,10,B,4127150,029HO16473,2111057,2017/7/13 00:00,1,73,,2019/8/11 00:00,2019/10/23 00:00,27,2019/10/24 00:00,,,0,,,
39404,2019,10,B,4127155,007HO11123,3114879,2017/7/24 00:00,1,51,,2019/9/2 00:00,2019/10/23 00:00,27,2019/10/24 00:00,,,0,,,
39405,2019,10,B,4127159,511HO11100,4111813,2017/7/30 00:00,1,82,,2019/8/2 00:00,2019/10/23 00:00,27,2019/10/24 00:00,2019/10/5 00:00,203HO03005,1,,2019/10/5 00:00,203HO03005
39406,2019,10,B,4127167,外購,外購,2014/8/30 00:00,3,70,,2019/8/14 00:00,2019/10/23 00:00,62,2019/10/24 00:00,2019/10/17 00:00,007HO14732,1,2018/9/11 00:00,2019/10/17 00:00,007HO14732
39407,2019,10,B,4127170,外購,外購,2014/8/30 00:00,3,63,,2019/8/21 00:00,2019/10/23 00:00,62,2019/10/24 00:00,,,0,2018/7/14 00:00,,
39408,2019,10,B,4127179,007HO11123,111324,2017/9/8 00:00,1,50,,2019/9/3 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39409,2019,10,B,4127180,007HO11621,4111744,2017/9/10 00:00,1,50,,2019/9/3 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39410,2019,10,B,4127181,007HO11546,3110521,2017/9/11 00:00,1,42,,2019/9/11 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39411,2019,10,B,4127183,507HO11488,4111794,2017/9/13 00:00,1,55,,2019/8/29 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39412,2019,10,B,4127185,007HO11723,3114888,2017/9/15 00:00,1,44,,2019/9/9 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39413,2019,10,B,4127186,507HO12008,10826597,2017/9/18 00:00,1,45,,2019/9/8 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39414,2019,10,B,4127190,H01,3114880,2017/9/21 00:00,1,42,,2019/9/11 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39415,2019,10,B,4127194,507HO11488,4111793,2017/9/26 00:00,1,58,,2019/8/26 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39416,2019,10,B,4127195,007HO11723,2112100,2017/9/26 00:00,1,45,,2019/9/8 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39417,2019,10,B,4127196,H01,4111727,2017/9/27 00:00,1,42,,2019/9/11 00:00,2019/10/23 00:00,25,2019/10/24 00:00,,,0,,,
39418,2019,10,B,4127212,005HO54423,4111803,2017/10/24 00:00,1,44,,2019/9/9 00:00,2019/10/23 00:00,24,2019/10/24 00:00,,,0,,,
39419,2019,10,B,4127216,007HO01723,112987,2017/10/3 00:00,1,39,,2019/9/14 00:00,2019/10/23 00:00,24,2019/10/24 00:00,,,0,,,
39420,2019,10,B,4127298,外購,外購,2014/8/30 00:00,3,19,,2019/10/4 00:00,2019/10/23 00:00,62,2019/10/24 00:00,,,0,2018/6/18 00:00,,
39421,2019,10,B,4127300,外購,外購,2014/8/30 00:00,3,9,,2019/10/14 00:00,2019/10/23 00:00,62,2019/10/24 00:00,,,0,2018/8/3 00:00,,
39422,2019,10,B,4127310,外購,外購,2014/8/30 00:00,3,98,,2019/7/17 00:00,2019/10/23 00:00,62,2019/10/24 00:00,,,0,2018/4/3 00:00,,
39423,2019,10,B,4127320,外購,外購,2016/4/15 00:00,2,307,,2018/12/20 00:00,2019/10/23 00:00,42,2019/10/24 00:00,2019/3/20 00:00,203HO01513,2,2017/11/24 00:00,2019/2/21 00:00,614HO07811
39424,2019,10,B,4127324,外購,外購,2016/5/11 00:00,2,61,,2019/8/23 00:00,2019/10/23 00:00,41,2019/10/24 00:00,,,0,2017/12/26 00:00,,
39425,2019,10,B,5128432,005HO54241,3117534,2016/10/13 00:00,1,388,,2018/9/30 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/10/16 00:00,203HO01513,8,,2019/2/17 00:00,029HO18438
39426,2019,10,B,5128433,007HO11585,112987,2016/10/15 00:00,1,198,,2019/4/8 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/7/6 00:00,029HO18438,1,,2019/7/6 00:00,029HO18438
39427,2019,10,B,5128434,007HO11585,2111103,2016/10/16 00:00,1,183,,2019/4/23 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/9/16 00:00,203HO03005,4,2019/3/24 00:00,2019/5/23 00:00,029HO18438
39428,2019,10,B,5128436,005HO54241,3114838,2016/10/19 00:00,1,183,,2019/4/23 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/9/10 00:00,203HO03005,2,,2019/8/1 00:00,203HO03005
39429,2019,10,B,5128437,007HO11585,111352,2016/10/19 00:00,2,22,,2019/10/1 00:00,2019/10/23 00:00,36,2019/10/24 00:00,,,0,2018/10/21 00:00,,
39430,2019,10,B,5128441,H01,98111419,2016/11/5 00:00,1,286,,2019/1/10 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/6/9 00:00,001HO12927,2,,2019/4/10 00:00,001HO12927
39431,2019,10,B,5128442,007HO12175,3114868,2016/11/12 00:00,2,47,,2019/9/6 00:00,2019/10/23 00:00,35,2019/10/24 00:00,,,0,2018/10/4 00:00,,
39432,2019,10,B,5128443,005HO54241,3114066,2016/11/11 00:00,1,282,,2019/1/14 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/4/19 00:00,151HO00756,1,,2019/4/19 00:00,151HO00756
39433,2019,10,B,5128445,029HO16160,2111283,2016/11/23 00:00,1,282,,2019/1/14 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/10/1 00:00,203HO03005,4,,2019/3/28 00:00,203HO01513
39434,2019,10,B,5128449,007HO12175,98111419,2016/11/5 00:00,1,301,,2018/12/26 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/3/27 00:00,151HO00718,2,,2019/3/1 00:00,151HO00718
39435,2019,10,B,5128450,011HO11201,2111065,2016/12/23 00:00,1,209,,2019/3/28 00:00,2019/10/23 00:00,34,2019/10/24 00:00,2019/10/10 00:00,007HO14732,4,,2019/6/19 00:00,001HO12927
39436,2019,10,B,5128451,011HO11201,2111060,2016/12/25 00:00,1,289,,2019/1/7 00:00,2019/10/23 00:00,34,2019/10/24 00:00,2019/3/18 00:00,151HO00718,1,,2019/3/18 00:00,151HO00718
39437,2019,10,B,5128453,011HO11201,2112188,2016/12/26 00:00,1,258,,2019/2/7 00:00,2019/10/23 00:00,34,2019/10/24 00:00,2019/4/27 00:00,523HO01513,1,,2019/4/27 00:00,523HO01513
39438,2019,10,B,5128454,H01,2112175,2016/12/27 00:00,1,282,,2019/1/14 00:00,2019/10/23 00:00,34,2019/10/24 00:00,2019/8/9 00:00,203HO03005,5,,2019/4/18 00:00,523HO01513
39439,2019,10,B,5128455,H01,2111082,2016/12/27 00:00,1,221,,2019/3/16 00:00,2019/10/23 00:00,34,2019/10/24 00:00,2019/10/8 00:00,203HO03005,3,,2019/8/16 00:00,203HO03005
39440,2019,10,B,5128458,029HO16160,3117533,2017/1/1 00:00,1,292,,2019/1/4 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/13 00:00,007HO14732,4,,2019/2/27 00:00,614HO07811
39441,2019,10,B,5128459,011HO11201,10826661,2017/1/3 00:00,1,278,,2019/1/18 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/6/29 00:00,029HO18438,4,,2019/3/16 00:00,151HO00756
39442,2019,10,B,5128460,029HO16160,116688,2017/1/6 00:00,1,145,,2019/5/31 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/9/25 00:00,203HO03005,2,,2019/8/27 00:00,203HO03005
39443,2019,10,B,5128461,501HO08778,3114061,2017/1/8 00:00,1,288,,2019/1/8 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/4/5 00:00,203HO01513,2,,2019/3/6 00:00,203HO01513
39444,2019,10,B,5128462,501HO08778,3114024,2017/1/9 00:00,1,25,,2019/9/28 00:00,2019/10/23 00:00,33,2019/10/24 00:00,,,0,,,
39445,2019,10,B,5128463,011HO11201,2111068,2017/1/9 00:00,1,351,,2018/11/6 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/7/7 00:00,029HO18438,3,,2019/1/19 00:00,601HO11670
39446,2019,10,B,5128464,501HO08778,3114900,2017/1/9 00:00,1,271,,2019/1/25 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/3/25 00:00,203HO01513,1,,2019/3/25 00:00,203HO01513
39447,2019,10,B,5128465,011HO11201,2111124,2017/1/10 00:00,1,86,,2019/7/29 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/9 00:00,200HO03005,1,,2019/10/9 00:00,200HO03005
39448,2019,10,B,5128466,011HO11201,3116281,2017/1/11 00:00,1,260,,2019/2/5 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/4/27 00:00,523HO01513,1,,2019/4/27 00:00,523HO01513
39449,2019,10,B,5128467,501HO08778,3114040,2017/1/11 00:00,1,223,,2019/3/14 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/12 00:00,007HO14732,2,,2019/8/9 00:00,203HO03005
39450,2019,10,B,5128469,501HO08778,3113985,2017/1/14 00:00,1,230,,2019/3/7 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/7/8 00:00,001HO12927,2,,2019/5/13 00:00,001HO12927
39451,2019,10,B,5128470,501HO08778,3114021,2017/1/15 00:00,1,261,,2019/2/4 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/4/26 00:00,523HO01513,1,,2019/4/26 00:00,523HO01513
39452,2019,10,B,5128471,501HO08778,4111721,2017/1/15 00:00,1,69,,2019/8/15 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/19 00:00,007HO14732,1,,2019/10/19 00:00,007HO14732
39453,2019,10,B,4129144,外購,外購,2016/1/2 00:00,2,202,,2019/4/4 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/6/27 00:00,029HO18438,2,2018/3/2 00:00,2019/6/4 00:00,029HO18438
39454,2019,10,B,5129146,外購,外購,2016/11/19 00:00,1,77,,2019/8/7 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/10/1 00:00,203HO03005,1,,2019/10/1 00:00,203HO03005
39455,2019,10,B,5129147,外購,外購,2016/10/12 00:00,1,213,,2019/3/24 00:00,2019/10/23 00:00,36,2019/10/24 00:00,2019/10/7 00:00,203HO03005,4,,2019/7/5 00:00,029HO18438
39456,2019,10,B,5129148,外購,外購,2017/1/6 00:00,1,283,,2019/1/13 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/3/21 00:00,151HO00756,1,,2019/3/21 00:00,151HO00756
39457,2019,10,B,5129150,外購,外購,2016/10/13 00:00,2,44,,2019/9/9 00:00,2019/10/23 00:00,36,2019/10/24 00:00,,,0,2018/10/8 00:00,,
39458,2019,10,B,5129151,外購,外購,2016/11/17 00:00,1,227,,2019/3/10 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/5/20 00:00,001HO12927,1,,2019/5/20 00:00,001HO12927
39459,2019,10,B,5129153,外購,外購,2016/11/12 00:00,1,372,,2018/10/16 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/9/18 00:00,203HO03005,10,,2018/12/16 00:00,029HO17944
39460,2019,10,B,5129154,外購,外購,2016/11/9 00:00,1,287,,2019/1/9 00:00,2019/10/23 00:00,35,2019/10/24 00:00,2019/10/4 00:00,203HO01513,3,,2019/4/8 00:00,151HO00756
39461,2019,10,B,5129155,外購,外購,2017/2/6 00:00,1,134,,2019/6/11 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/8/17 00:00,203HO03005,1,,2019/8/17 00:00,203HO03005
39462,2019,10,C,4181762,001HO09225,2176805,2015/1/1 00:00,3,206,,2019/4/1 00:00,2019/10/24 00:00,57,2019/10/25 00:00,2019/8/25 00:00,001HO12901,4,2018/5/18 00:00,2019/6/7 00:00,001HO12901
39463,2019,10,C,4181764,507HO10284,2176811,2015/1/17 00:00,3,84,,2019/8/1 00:00,2019/10/24 00:00,57,2019/10/25 00:00,2019/9/17 00:00,001HO12901,2,2018/9/23 00:00,2019/8/19 00:00,001HO12901
39464,2019,10,C,4181768,001HO09593,95170392,2015/1/25 00:00,3,329,,2018/11/29 00:00,2019/10/24 00:00,57,2019/10/25 00:00,2019/9/24 00:00,001HO12901,2,2018/1/7 00:00,2019/5/2 00:00,001HO12901
39465,2019,10,C,4181773,001HO09593,1170595,2015/2/21 00:00,3,230,,2019/3/8 00:00,2019/10/24 00:00,56,2019/10/25 00:00,,,0,2018/1/3 00:00,,
39466,2019,10,C,4181782,501HO05832,2176836,2015/4/15 00:00,2,565,,2018/4/7 00:00,2019/10/24 00:00,54,2019/10/25 00:00,2019/10/6 00:00,001HO12901,15,2017/5/12 00:00,2018/6/2 00:00,007HO12832
39467,2019,10,C,4181784,007HO10690,2176830,2015/4/16 00:00,3,218,,2019/3/20 00:00,2019/10/24 00:00,54,2019/10/25 00:00,2019/6/24 00:00,001HO12901,2,2018/4/14 00:00,2019/4/8 00:00,001HO12901
39468,2019,10,C,4181785,007HO10690,99171898,2015/4/17 00:00,3,176,,2019/5/1 00:00,2019/10/24 00:00,54,2019/10/25 00:00,2019/6/7 00:00,001HO12901,1,2018/3/18 00:00,2019/6/7 00:00,001HO12901
39469,2019,10,C,4181786,007HO10690,1170593,2015/4/21 00:00,2,449,,2018/8/1 00:00,2019/10/24 00:00,54,2019/10/25 00:00,2019/5/19 00:00,001HO12901,2,2017/8/14 00:00,2018/9/27 00:00,001HO12901
39470,2019,10,C,4181788,001HO02611,173965,2015/6/7 00:00,3,11,,2019/10/13 00:00,2019/10/24 00:00,52,2019/10/25 00:00,,,0,2018/12/2 00:00,,
39471,2019,10,C,4181794,001HO02611,2176849,2015/8/14 00:00,3,65,,2019/8/20 00:00,2019/10/24 00:00,50,2019/10/25 00:00,2019/10/6 00:00,001HO12901,2,2018/10/11 00:00,2019/9/16 00:00,001HO12901
39472,2019,10,C,4181797,001HO02611,96174178,2015/8/30 00:00,2,224,,2019/3/14 00:00,2019/10/24 00:00,50,2019/10/25 00:00,2019/8/15 00:00,001HO12901,1,2017/8/23 00:00,2019/8/15 00:00,001HO12901
39473,2019,10,C,4181799,001HO02724,1170588,2016/10/20 00:00,2,293,,2019/1/4 00:00,2019/10/24 00:00,36,2019/10/25 00:00,2019/10/11 00:00,001HO12901,4,2018/1/27 00:00,2019/6/18 00:00,001HO12901
39474,2019,10,C,4181800,001HO09593,173997,2015/11/25 00:00,2,379,,2018/10/10 00:00,2019/10/24 00:00,47,2019/10/25 00:00,2019/4/11 00:00,001HO12901,2,2017/12/2 00:00,2018/11/25 00:00,001HO12901
39475,2019,10,A,6052028,551H0665,98040670,2017/3/10 00:00,1,35,,2019/9/2 00:00,2019/10/7 00:00,31,2019/10/8 00:00,2019/10/25 00:00,501HO00687,0,,2019/10/25 00:00,501HO00687
